,Kmeans,Spectral,Hierarchical,0,1,2,3,4,5,6,7,8
1,,,5,0.0,0.0,0.0,0.0634920634921,0.0,0.0,0.253968253968,0.507936507937,0.174603174603
2,,,0,0.0182926829268,0.0365853658537,0.0182926829268,0.189024390244,0.121951219512,0.030487804878,0.25,0.0975609756098,0.237804878049
3,,,4,0.0375939849624,0.225563909774,0.0,0.142857142857,0.015037593985,0.172932330827,0.142857142857,0.0902255639098,0.172932330827
4,,,0,0.0821917808219,0.0684931506849,0.041095890411,0.150684931507,0.027397260274,0.0958904109589,0.123287671233,0.205479452055,0.205479452055
5,,,0,0.0082304526749,0.0082304526749,0.0,0.139917695473,0.0493827160494,0.20987654321,0.415637860082,0.0164609053498,0.152263374486
6,,,2,0.00625,0.096875,0.015625,0.278125,0.034375,0.0375,0.140625,0.1875,0.203125
7,,,4,0.0,0.348837209302,0.0,0.0697674418605,0.0232558139535,0.325581395349,0.0232558139535,0.093023255814,0.116279069767
8,,,0,0.075,0.025,0.0,0.075,0.125,0.15,0.25,0.125,0.175
9,,,4,0.0259433962264,0.259433962264,0.0,0.169811320755,0.0542452830189,0.00943396226415,0.224056603774,0.0589622641509,0.198113207547
10,,,0,0.166666666667,0.0,0.0,0.133333333333,0.1,0.0666666666667,0.233333333333,0.0333333333333,0.266666666667
11,,,0,0.105405405405,0.0243243243243,0.0756756756757,0.108108108108,0.0324324324324,0.0216216216216,0.121621621622,0.0432432432432,0.467567567568
12,,,0,0.031914893617,0.0,0.0531914893617,0.18085106383,0.0744680851064,0.0531914893617,0.234042553191,0.0851063829787,0.287234042553
13,,,0,0.036866359447,0.0,0.0184331797235,0.101382488479,0.0599078341014,0.129032258065,0.221198156682,0.294930875576,0.138248847926
14,,,0,0.0,0.025078369906,0.0313479623824,0.0846394984326,0.0532915360502,0.0564263322884,0.244514106583,0.025078369906,0.479623824451
15,,,0,0.0330188679245,0.0849056603774,0.0283018867925,0.160377358491,0.169811320755,0.0283018867925,0.132075471698,0.0707547169811,0.292452830189
16,,,2,0.0523076923077,0.00923076923077,0.00615384615385,0.716923076923,0.00615384615385,0.0615384615385,0.00615384615385,0.12,0.0215384615385
17,,,0,0.0632411067194,0.0118577075099,0.0474308300395,0.0790513833992,0.150197628458,0.0434782608696,0.118577075099,0.0553359683794,0.430830039526
18,,,0,0.0840182648402,0.139726027397,0.0246575342466,0.133333333333,0.133333333333,0.0182648401826,0.216438356164,0.0246575342466,0.225570776256
19,,,0,0.0592459605027,0.0287253141831,0.125673249551,0.0754039497307,0.0466786355476,0.0143626570916,0.228007181329,0.0305206463196,0.391382405745
20,,,2,0.0645161290323,0.010752688172,0.0609318996416,0.290322580645,0.0681003584229,0.0143369175627,0.146953405018,0.0250896057348,0.318996415771
21,,,2,0.0,0.0,0.0208333333333,0.354166666667,0.0416666666667,0.125,0.104166666667,0.166666666667,0.1875
22,,,0,0.0918774966711,0.0106524633822,0.0492676431425,0.147802929427,0.0798934753662,0.0832223701731,0.0905459387483,0.136484687084,0.310252996005
23,,,0,0.0346283783784,0.0329391891892,0.0489864864865,0.102195945946,0.224662162162,0.00591216216216,0.125,0.0185810810811,0.407094594595
24,,,2,0.0248756218905,0.129353233831,0.00497512437811,0.303482587065,0.134328358209,0.0,0.129353233831,0.0199004975124,0.253731343284
25,,,0,0.00469116497263,0.0695856137608,0.0336200156372,0.0609851446443,0.21657544957,0.00312744331509,0.115715402658,0.147771696638,0.347928068804
26,,,0,0.0385925085131,0.0754824063564,0.0317820658343,0.0783200908059,0.121452894438,0.00851305334847,0.206015891033,0.16742338252,0.272417707151
27,,,0,0.0664036817883,0.0644312952005,0.0262984878369,0.145956607495,0.134779750164,0.00854700854701,0.228796844181,0.0236686390533,0.301117685733
28,,,0,0.0223613595707,0.0894454382826,0.0527728085868,0.103756708408,0.126118067979,0.0241502683363,0.11091234347,0.0277280858676,0.442754919499
29,,,0,0.00723065798988,0.0216919739696,0.0151843817787,0.162689804772,0.15690527838,0.00361532899494,0.193781634129,0.0159074475777,0.422993492408
30,,,6,0.0179894179894,0.0021164021164,0.0730158730159,0.115343915344,0.0835978835979,0.0042328042328,0.148148148148,0.0582010582011,0.497354497354
31,,,0,0.0475195822454,0.0370757180157,0.086684073107,0.119060052219,0.0872062663185,0.0109660574413,0.215665796345,0.0250652741514,0.370757180157
32,,,0,0.0611764705882,0.0141176470588,0.105882352941,0.117647058824,0.0470588235294,0.0447058823529,0.148235294118,0.0635294117647,0.397647058824
33,,,6,0.078231292517,0.0204081632653,0.0850340136054,0.0646258503401,0.0238095238095,0.030612244898,0.105442176871,0.0170068027211,0.574829931973
34,,,0,0.0300884955752,0.0530973451327,0.0407079646018,0.0637168141593,0.100884955752,0.00619469026549,0.265486725664,0.012389380531,0.427433628319
35,,,0,0.0618556701031,0.0534208059981,0.0187441424555,0.12839737582,0.11152764761,0.000937207122774,0.173383317713,0.144329896907,0.30740393627
36,,,0,0.03125,0.0255681818182,0.03125,0.147727272727,0.298295454545,0.00284090909091,0.125,0.0397727272727,0.298295454545
37,,,0,0.0141093474427,0.20987654321,0.026455026455,0.0123456790123,0.146384479718,0.0246913580247,0.109347442681,0.0388007054674,0.417989417989
38,,,0,0.0659340659341,0.0,0.10989010989,0.197802197802,0.241758241758,0.043956043956,0.142857142857,0.010989010989,0.186813186813
39,,,0,0.0116959064327,0.0643274853801,0.0292397660819,0.210526315789,0.12865497076,0.0233918128655,0.116959064327,0.0994152046784,0.315789473684
40,,,0,0.0373443983402,0.116182572614,0.0539419087137,0.178423236515,0.103734439834,0.0124481327801,0.0539419087137,0.136929460581,0.307053941909
41,,,2,0.0,0.25,0.0,0.5,0.0,0.0,0.0625,0.0,0.1875
42,,,5,0.302325581395,0.093023255814,0.0232558139535,0.0,0.186046511628,0.0,0.0,0.325581395349,0.0697674418605
43,,,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,,,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,,,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,,,4,0.0,0.520325203252,0.0569105691057,0.0,0.0487804878049,0.0,0.105691056911,0.0,0.268292682927
49,,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,,,0,0.0933032355154,0.0647103085026,0.0376222723853,0.084273890143,0.152746425884,0.00526711813394,0.152746425884,0.0617005267118,0.34762979684
52,,,2,0.0,0.0,0.0333333333333,0.5,0.0666666666667,0.0666666666667,0.0333333333333,0.0,0.3
53,,,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,,,10,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0
58,,,7,0.0,0.105263157895,0.0,0.0,0.263157894737,0.0,0.473684210526,0.0,0.157894736842
59,,,1,0.0,0.230769230769,0.0,0.0,0.692307692308,0.0,0.0769230769231,0.0,0.0
60,,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,,,6,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75
63,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,,,3,0.0,0.0,0.0,0.0,0.444444444444,0.0,0.222222222222,0.0,0.333333333333
65,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,,,3,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.0,0.333333333333
68,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,,,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72,,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,,,6,0.0,0.0714285714286,0.0357142857143,0.0357142857143,0.0357142857143,0.0,0.178571428571,0.0,0.642857142857
77,,,6,0.15873015873,0.0,0.0,0.0,0.015873015873,0.0,0.015873015873,0.238095238095,0.571428571429
78,,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82,,,6,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75
83,,,7,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
84,,,1,0.0,0.0,0.0,0.142857142857,0.714285714286,0.0,0.0,0.0,0.142857142857
85,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,,,0,0.0208681135225,0.0242070116861,0.0350584307179,0.0701168614357,0.119365609349,0.0191986644407,0.356427378965,0.0375626043406,0.317195325543
87,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
91,,,3,0.0833333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.416666666667
92,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,,,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
96,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,,7,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.666666666667,0.0,0.0
100,,,1,0.0,0.0,0.0,0.0,0.933333333333,0.0,0.0,0.0,0.0666666666667
101,,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,,,0,0.0120481927711,0.0722891566265,0.0361445783133,0.105421686747,0.204819277108,0.0271084337349,0.180722891566,0.111445783133,0.25
103,,,6,0.0,0.00662251655629,0.0198675496689,0.17880794702,0.046357615894,0.0264900662252,0.152317880795,0.0264900662252,0.543046357616
104,,,2,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2
105,,,1,0.0214285714286,0.0285714285714,0.0,0.0285714285714,0.692857142857,0.0,0.0357142857143,0.0,0.192857142857
106,,,6,0.285714285714,0.047619047619,0.0,0.174603174603,0.015873015873,0.0,0.0,0.031746031746,0.444444444444
